Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
British              | 26.10      | 100.40     | YYEXDU+FrutigerLTStd-Light
Standards            | 103.30     | 100.40     | YYEXDU+FrutigerLTStd-Light
Institution          | 224.51     | 100.40     | YYEXDU+FrutigerLTStd-Light
(BSI)                | 346.14     | 100.40     | YYEXDU+FrutigerLTStd-Light
BSI                  | 27.12      | 134.84     | YYEXDU+FrutigerLTStd-Light
is                   | 49.68      | 134.84     | YYEXDU+FrutigerLTStd-Light
the                  | 62.54      | 134.84     | YYEXDU+FrutigerLTStd-Light
national             | 86.76      | 134.84     | YYEXDU+FrutigerLTStd-Light
body                 | 140.33     | 134.84     | YYEXDU+FrutigerLTStd-Light
responsible          | 175.10     | 134.84     | YYEXDU+FrutigerLTStd-Light
for                  | 247.77     | 134.84     | YYEXDU+FrutigerLTStd-Light
preparing            | 269.49     | 134.84     | YYEXDU+FrutigerLTStd-Light
British              | 332.76     | 134.84     | YYEXDU+FrutigerLTStd-Light
Standards            | 374.12     | 134.84     | YYEXDU+FrutigerLTStd-Light
and                  | 439.05     | 134.84     | YYEXDU+FrutigerLTStd-Light
other                | 466.62     | 134.84     | YYEXDU+FrutigerLTStd-Light
standards-related    | 27.12      | 152.84     | YYEXDU+FrutigerLTStd-Light
publications,        | 137.15     | 152.84     | YYEXDU+FrutigerLTStd-Light
information          | 218.39     | 152.84     | YYEXDU+FrutigerLTStd-Light
and                  | 294.38     | 152.84     | YYEXDU+FrutigerLTStd-Light
services.            | 321.95     | 152.84     | YYEXDU+FrutigerLTStd-Light
BSI                  | 27.12      | 176.51     | YYEXDU+FrutigerLTStd-Light
is                   | 49.68      | 176.51     | YYEXDU+FrutigerLTStd-Light
incorporated         | 62.54      | 176.51     | YYEXDU+FrutigerLTStd-Light
by                   | 144.90     | 176.51     | YYEXDU+FrutigerLTStd-Light
Royal                | 163.59     | 176.51     | YYEXDU+FrutigerLTStd-Light
Charter.             | 200.55     | 176.51     | YYEXDU+FrutigerLTStd-Light
British              | 254.94     | 176.51     | YYEXDU+FrutigerLTStd-Light
Standards            | 296.30     | 176.51     | YYEXDU+FrutigerLTStd-Light
and                  | 361.23     | 176.51     | YYEXDU+FrutigerLTStd-Light
other                | 388.80     | 176.51     | YYEXDU+FrutigerLTStd-Light
standardization      | 425.76     | 176.51     | YYEXDU+FrutigerLTStd-Light
products             | 27.12      | 194.51     | YYEXDU+FrutigerLTStd-Light
are                  | 84.86      | 194.51     | YYEXDU+FrutigerLTStd-Light
published            | 108.24     | 194.51     | YYEXDU+FrutigerLTStd-Light
by                   | 171.53     | 194.51     | YYEXDU+FrutigerLTStd-Light
BSI                  | 190.22     | 194.51     | YYEXDU+FrutigerLTStd-Light
Standards            | 212.78     | 194.51     | YYEXDU+FrutigerLTStd-Light
Limited.             | 277.71     | 194.51     | YYEXDU+FrutigerLTStd-Light
About                | 27.52      | 246.15     | YYEXDU+FrutigerLTStd-Bold
us                   | 60.02      | 246.15     | YYEXDU+FrutigerLTStd-Bold
We                   | 27.52      | 260.24     | YYEXDU+FrutigerLTStd-Light
bring                | 39.56      | 260.24     | YYEXDU+FrutigerLTStd-Light
together             | 56.85      | 260.24     | YYEXDU+FrutigerLTStd-Light
business,            | 84.03      | 260.24     | YYEXDU+FrutigerLTStd-Light
industry,            | 112.31     | 260.24     | YYEXDU+FrutigerLTStd-Light
government,          | 139.43     | 260.24     | YYEXDU+FrutigerLTStd-Light
consumers,           | 178.84     | 260.24     | YYEXDU+FrutigerLTStd-Light
innovators           | 214.05     | 260.24     | YYEXDU+FrutigerLTStd-Light
and                  | 27.52      | 269.24     | YYEXDU+FrutigerLTStd-Light
others               | 40.67      | 269.24     | YYEXDU+FrutigerLTStd-Light
to                   | 60.99      | 269.24     | YYEXDU+FrutigerLTStd-Light
shape                | 69.15      | 269.24     | YYEXDU+FrutigerLTStd-Light
their                | 88.37      | 269.24     | YYEXDU+FrutigerLTStd-Light
combined             | 103.70     | 269.24     | YYEXDU+FrutigerLTStd-Light
experience           | 134.78     | 269.24     | YYEXDU+FrutigerLTStd-Light
and                  | 168.03     | 269.24     | YYEXDU+FrutigerLTStd-Light
expertise            | 181.18     | 269.24     | YYEXDU+FrutigerLTStd-Light
into                 | 209.06     | 269.24     | YYEXDU+FrutigerLTStd-Light
standards            | 222.52     | 269.24     | YYEXDU+FrutigerLTStd-Light
-based               | 27.52      | 278.24     | YYEXDU+FrutigerLTStd-Light
solutions.           | 49.01      | 278.24     | YYEXDU+FrutigerLTStd-Light
The                  | 27.52      | 290.08     | YYEXDU+FrutigerLTStd-Light
knowledge            | 40.28      | 290.08     | YYEXDU+FrutigerLTStd-Light
embodied             | 74.79      | 290.08     | YYEXDU+FrutigerLTStd-Light
in                   | 106.25     | 290.08     | YYEXDU+FrutigerLTStd-Light
our                  | 113.63     | 290.08     | YYEXDU+FrutigerLTStd-Light
standards            | 125.61     | 290.08     | YYEXDU+FrutigerLTStd-Light
has                  | 155.83     | 290.08     | YYEXDU+FrutigerLTStd-Light
been                 | 167.81     | 290.08     | YYEXDU+FrutigerLTStd-Light
carefully            | 184.39     | 290.08     | YYEXDU+FrutigerLTStd-Light
assembled            | 210.71     | 290.08     | YYEXDU+FrutigerLTStd-Light
in                   | 243.26     | 290.08     | YYEXDU+FrutigerLTStd-Light
a                    | 27.52      | 299.08     | YYEXDU+FrutigerLTStd-Light
dependable           | 33.03      | 299.08     | YYEXDU+FrutigerLTStd-Light
format               | 69.41      | 299.08     | YYEXDU+FrutigerLTStd-Light
and                  | 91.28      | 299.08     | YYEXDU+FrutigerLTStd-Light
refined              | 104.43     | 299.08     | YYEXDU+FrutigerLTStd-Light
through              | 127.08     | 299.08     | YYEXDU+FrutigerLTStd-Light
our                  | 152.79     | 299.08     | YYEXDU+FrutigerLTStd-Light
open                 | 164.77     | 299.08     | YYEXDU+FrutigerLTStd-Light
consultation         | 181.73     | 299.08     | YYEXDU+FrutigerLTStd-Light
process.             | 219.53     | 299.08     | YYEXDU+FrutigerLTStd-Light
Organizations        | 27.52      | 308.08     | YYEXDU+FrutigerLTStd-Light
of                   | 69.91      | 308.08     | YYEXDU+FrutigerLTStd-Light
all                  | 78.06      | 308.08     | YYEXDU+FrutigerLTStd-Light
sizes                | 86.53      | 308.08     | YYEXDU+FrutigerLTStd-Light
and                  | 101.86     | 308.08     | YYEXDU+FrutigerLTStd-Light
across               | 115.01     | 308.08     | YYEXDU+FrutigerLTStd-Light
all                  | 134.94     | 308.08     | YYEXDU+FrutigerLTStd-Light
sectors              | 143.41     | 308.08     | YYEXDU+FrutigerLTStd-Light
choose               | 165.60     | 308.08     | YYEXDU+FrutigerLTStd-Light
standards            | 188.26     | 308.08     | YYEXDU+FrutigerLTStd-Light
to                   | 218.48     | 308.08     | YYEXDU+FrutigerLTStd-Light
help                 | 226.64     | 308.08     | YYEXDU+FrutigerLTStd-Light
them                 | 27.52      | 317.08     | YYEXDU+FrutigerLTStd-Light
achieve              | 44.87      | 317.08     | YYEXDU+FrutigerLTStd-Light
their                | 68.61      | 317.08     | YYEXDU+FrutigerLTStd-Light
goals.               | 83.94      | 317.08     | YYEXDU+FrutigerLTStd-Light
Information          | 27.52      | 332.49     | YYEXDU+FrutigerLTStd-Bold
on                   | 86.70      | 332.49     | YYEXDU+FrutigerLTStd-Bold
standards            | 101.98     | 332.49     | YYEXDU+FrutigerLTStd-Bold
We                   | 27.52      | 346.57     | YYEXDU+FrutigerLTStd-Light
can                  | 39.56      | 346.57     | YYEXDU+FrutigerLTStd-Light
provide              | 51.93      | 346.57     | YYEXDU+FrutigerLTStd-Light
you                  | 75.68      | 346.57     | YYEXDU+FrutigerLTStd-Light
with                 | 88.43      | 346.57     | YYEXDU+FrutigerLTStd-Light
the                  | 103.45     | 346.57     | YYEXDU+FrutigerLTStd-Light
knowledge            | 115.03     | 346.57     | YYEXDU+FrutigerLTStd-Light
that                 | 149.54     | 346.57     | YYEXDU+FrutigerLTStd-Light
your                 | 163.39     | 346.57     | YYEXDU+FrutigerLTStd-Light
organization         | 178.40     | 346.57     | YYEXDU+FrutigerLTStd-Light
needs                | 216.97     | 346.57     | YYEXDU+FrutigerLTStd-Light
to                   | 27.52      | 355.58     | YYEXDU+FrutigerLTStd-Light
succeed.             | 35.68      | 355.58     | YYEXDU+FrutigerLTStd-Light
Find                 | 62.86      | 355.58     | YYEXDU+FrutigerLTStd-Light
out                  | 77.10      | 355.58     | YYEXDU+FrutigerLTStd-Light
more                 | 89.07      | 355.58     | YYEXDU+FrutigerLTStd-Light
about                | 106.42     | 355.58     | YYEXDU+FrutigerLTStd-Light
British              | 125.65     | 355.58     | YYEXDU+FrutigerLTStd-Light
Standards            | 145.51     | 355.58     | YYEXDU+FrutigerLTStd-Light
by                   | 176.51     | 355.58     | YYEXDU+FrutigerLTStd-Light
visiting             | 185.44     | 355.58     | YYEXDU+FrutigerLTStd-Light
our                  | 207.56     | 355.58     | YYEXDU+FrutigerLTStd-Light
website              | 219.54     | 355.58     | YYEXDU+FrutigerLTStd-Light
at                   | 244.07     | 355.58     | YYEXDU+FrutigerLTStd-Light
